event_id,timestamp,client_age,client_income,client_family,client_education,client_experience,client_securities_account,client_cd_account,client_online,client_credit_card,passed_suitability,suitability_block_reason,arm_shown,offer_shown,decision_type,converted,immediate_reward,delayed_reward_available
2977,2024-05-28T11:18:00,28,29,4,1,3,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
2978,2024-05-28T19:52:00,58,63,1,1,32,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
2979,2024-05-28T12:54:00,31,42,1,2,7,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
2980,2024-05-28T20:38:00,50,188,3,1,24,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
2981,2024-05-29T12:57:00,49,71,1,3,23,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
2982,2024-05-29T19:50:00,55,131,2,2,29,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
2983,2024-05-29T12:07:00,67,75,4,2,42,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
2984,2024-05-29T08:27:00,30,110,1,3,4,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
2985,2024-05-29T21:20:00,25,54,4,1,1,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
2986,2024-05-29T08:08:00,24,131,1,1,0,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
2987,2024-05-29T11:39:00,29,113,2,1,3,0,0,1,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
2988,2024-05-29T13:42:00,55,73,4,2,31,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
2989,2024-05-29T10:35:00,50,42,1,2,26,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
2990,2024-05-29T09:32:00,43,113,1,1,19,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
2991,2024-05-29T20:13:00,64,169,2,1,40,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
2992,2024-05-29T18:48:00,59,52,4,1,34,1,0,0,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
2993,2024-05-29T11:57:00,64,145,1,1,39,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
2994,2024-05-29T16:00:00,44,130,1,1,20,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
2995,2024-05-29T14:57:00,40,119,2,2,16,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
2996,2024-05-29T18:20:00,37,30,2,1,11,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
2997,2024-05-29T19:15:00,34,35,3,1,9,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
2998,2024-05-29T15:45:00,62,24,2,1,38,0,0,0,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
2999,2024-05-29T13:24:00,38,92,2,1,14,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3000,2024-05-29T19:04:00,52,28,3,2,27,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3001,2024-05-30T15:20:00,46,73,1,2,20,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3002,2024-05-30T09:46:00,32,42,3,1,7,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3003,2024-05-30T13:56:00,61,122,2,1,37,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3004,2024-05-30T08:44:00,42,164,1,3,18,1,1,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3005,2024-05-30T10:41:00,30,39,3,2,4,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3006,2024-05-30T12:34:00,45,73,1,3,21,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3007,2024-05-30T16:44:00,57,43,3,1,33,0,0,0,1,True,,0,no_offer,exploration,0,0.0,False
3008,2024-05-30T13:44:00,36,42,1,1,12,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3009,2024-05-30T20:33:00,47,110,2,1,23,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3010,2024-05-30T14:05:00,58,74,2,3,32,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3011,2024-05-30T10:52:00,30,42,1,1,5,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3012,2024-05-30T20:48:00,29,190,2,1,3,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3013,2024-05-30T09:18:00,65,195,3,1,41,1,1,0,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
3014,2024-05-30T10:55:00,53,12,1,1,29,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
3015,2024-05-30T14:53:00,38,49,3,1,14,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3016,2024-05-30T17:41:00,53,51,2,3,29,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3017,2024-05-30T18:19:00,48,42,1,2,22,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3018,2024-05-30T16:16:00,56,42,4,2,29,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3019,2024-05-30T18:46:00,51,53,1,2,27,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3020,2024-05-30T09:35:00,51,55,3,2,26,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3021,2024-05-31T10:16:00,56,33,3,1,32,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3022,2024-05-31T12:38:00,40,61,3,3,14,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3023,2024-05-31T09:52:00,43,28,4,1,19,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3024,2024-05-31T13:58:00,36,39,1,1,10,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3025,2024-05-31T14:16:00,29,34,1,3,5,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3026,2024-05-31T14:35:00,63,135,2,3,38,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3027,2024-05-31T15:44:00,62,92,3,1,37,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3028,2024-05-31T12:29:00,30,74,4,1,5,1,0,0,1,True,,0,no_offer,exploration,0,0.0,False
3029,2024-05-31T19:03:00,43,41,3,2,17,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3030,2024-05-31T10:23:00,61,110,3,1,35,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3031,2024-05-31T16:18:00,54,69,1,3,30,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3032,2024-05-31T15:10:00,33,139,1,3,7,0,1,1,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
3033,2024-05-31T10:22:00,28,82,3,1,4,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3034,2024-05-31T08:00:00,29,30,3,2,5,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3035,2024-05-31T19:08:00,57,43,1,1,31,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3036,2024-05-31T20:34:00,28,45,2,3,3,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3037,2024-05-31T13:26:00,34,134,1,1,10,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3038,2024-05-31T10:44:00,26,195,1,1,2,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3039,2024-05-31T19:19:00,57,64,3,3,27,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3040,2024-05-31T08:20:00,60,90,4,2,34,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3041,2024-06-01T18:58:00,56,43,2,1,30,1,0,0,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3042,2024-06-01T21:38:00,61,128,1,1,36,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3043,2024-06-01T19:21:00,37,59,1,2,13,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3044,2024-06-01T18:27:00,57,41,1,1,31,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3045,2024-06-01T09:58:00,42,20,2,3,16,0,0,1,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
3046,2024-06-01T14:48:00,35,72,3,1,10,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3047,2024-06-01T13:30:00,41,42,4,2,17,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3048,2024-06-01T21:33:00,59,111,1,1,35,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3049,2024-06-01T13:58:00,32,84,3,2,7,0,0,1,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
3050,2024-06-01T16:58:00,32,119,4,3,8,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3051,2024-06-01T10:34:00,35,93,2,1,11,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3052,2024-06-01T21:03:00,44,62,2,1,20,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3053,2024-06-01T14:19:00,44,119,2,1,20,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3054,2024-06-01T09:42:00,32,84,3,2,7,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3055,2024-06-01T14:47:00,27,135,3,3,3,0,0,0,1,True,,0,no_offer,exploration,0,0.0,False
3056,2024-06-01T11:37:00,45,122,4,2,19,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3057,2024-06-01T14:03:00,39,153,2,1,14,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3058,2024-06-01T14:56:00,55,78,4,3,29,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3059,2024-06-01T09:41:00,54,32,2,3,29,0,0,1,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
3060,2024-06-01T13:59:00,65,121,2,1,41,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3061,2024-06-02T17:14:00,51,33,3,3,25,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3062,2024-06-02T11:06:00,49,65,2,3,25,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3063,2024-06-02T19:58:00,59,31,3,2,35,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3064,2024-06-02T14:38:00,57,21,3,2,32,1,1,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
3065,2024-06-02T13:44:00,50,40,1,2,25,0,0,1,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
3066,2024-06-02T17:50:00,27,18,1,3,3,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
3067,2024-06-02T21:33:00,59,34,1,1,33,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3068,2024-06-02T19:14:00,67,18,2,1,41,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
3069,2024-06-02T21:05:00,32,119,4,3,8,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3070,2024-06-02T09:36:00,23,12,4,1,-1,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
3071,2024-06-02T09:31:00,65,63,3,2,40,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3072,2024-06-02T17:50:00,50,79,1,1,25,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3073,2024-06-02T10:11:00,38,19,2,2,13,0,0,0,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
3074,2024-06-02T20:47:00,42,64,3,3,16,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3075,2024-06-02T08:06:00,44,61,3,2,19,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3076,2024-06-02T20:55:00,46,40,4,3,21,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3077,2024-06-02T15:16:00,44,150,2,1,20,0,0,0,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
3078,2024-06-02T17:08:00,51,80,1,2,27,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3079,2024-06-02T18:12:00,52,21,2,1,28,1,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
3080,2024-06-02T10:20:00,28,58,3,1,4,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3081,2024-06-03T15:37:00,56,32,2,3,30,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3082,2024-06-03T11:23:00,43,21,3,1,17,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
3083,2024-06-03T16:36:00,51,88,1,2,27,1,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3084,2024-06-03T15:47:00,53,72,2,2,27,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3085,2024-06-03T13:34:00,26,54,4,2,1,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3086,2024-06-03T15:12:00,32,25,2,1,6,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3087,2024-06-03T11:45:00,27,35,1,2,3,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3088,2024-06-03T21:12:00,31,28,3,1,5,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3089,2024-06-03T18:05:00,37,61,3,2,11,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3090,2024-06-03T10:16:00,29,55,4,2,4,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3091,2024-06-03T11:01:00,35,68,2,1,11,0,0,0,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
3092,2024-06-03T17:21:00,39,161,1,1,14,1,0,0,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3093,2024-06-03T18:54:00,30,18,3,3,6,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
3094,2024-06-03T10:34:00,35,139,1,1,10,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3095,2024-06-03T19:57:00,64,122,4,1,39,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3096,2024-06-03T14:38:00,47,33,1,1,23,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3097,2024-06-03T20:40:00,37,111,1,2,13,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3098,2024-06-03T19:12:00,29,81,2,1,5,0,0,0,1,True,,0,no_offer,exploration,0,0.0,False
3099,2024-06-03T15:53:00,32,42,4,1,7,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3100,2024-06-03T20:34:00,37,33,4,2,13,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3101,2024-06-04T10:55:00,54,81,1,3,29,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3102,2024-06-04T12:25:00,30,68,4,2,3,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3103,2024-06-04T18:06:00,60,122,1,1,35,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3104,2024-06-04T09:02:00,61,55,3,3,36,0,0,1,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
3105,2024-06-04T20:06:00,49,125,1,1,23,0,0,0,1,True,,0,no_offer,exploration,0,0.0,False
3106,2024-06-04T11:56:00,55,28,4,3,30,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3107,2024-06-04T14:38:00,39,68,3,1,13,1,0,1,0,True,,1,banner_loan_standard,exploration,0,-0.01,False
3108,2024-06-04T08:44:00,29,160,1,1,5,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3109,2024-06-04T18:05:00,51,39,1,2,25,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3110,2024-06-04T20:22:00,62,183,2,3,36,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3111,2024-06-04T13:19:00,25,101,4,3,-1,0,0,0,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
3112,2024-06-04T15:36:00,54,42,4,1,28,0,0,1,1,True,,1,banner_loan_standard,exploration,1,1.0,False
3113,2024-06-04T08:51:00,52,62,4,2,26,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3114,2024-06-04T12:38:00,32,79,2,3,6,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3115,2024-06-04T09:37:00,34,78,3,2,9,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3116,2024-06-04T21:50:00,58,41,4,1,32,0,0,1,1,True,,0,no_offer,exploration,0,0.0,False
3117,2024-06-04T17:58:00,63,41,1,3,37,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3118,2024-06-04T19:17:00,54,129,4,3,29,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3119,2024-06-04T14:32:00,34,141,3,2,9,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3120,2024-06-04T19:01:00,43,73,3,1,19,1,1,1,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
3121,2024-06-05T21:12:00,50,91,1,3,24,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3122,2024-06-05T14:27:00,31,54,2,2,4,0,0,0,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
3123,2024-06-05T12:38:00,32,84,4,2,6,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3124,2024-06-05T20:19:00,47,22,4,1,23,0,0,1,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
3125,2024-06-05T15:26:00,53,144,2,1,29,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3126,2024-06-05T21:57:00,38,78,4,3,13,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3127,2024-06-05T20:26:00,28,69,3,2,4,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3128,2024-06-05T17:06:00,45,121,1,1,21,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3129,2024-06-05T18:37:00,37,38,1,2,13,0,0,0,1,True,,0,no_offer,exploration,0,0.0,False
3130,2024-06-05T12:22:00,63,109,1,1,37,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3131,2024-06-05T19:33:00,54,22,2,1,30,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
3132,2024-06-05T12:14:00,48,19,1,1,23,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
3133,2024-06-05T17:47:00,59,94,1,1,35,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3134,2024-06-05T10:08:00,31,92,2,1,6,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3135,2024-06-05T20:53:00,50,19,4,3,20,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
3136,2024-06-05T20:57:00,33,84,1,3,7,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3137,2024-06-05T10:55:00,32,29,1,3,8,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3138,2024-06-05T20:51:00,24,78,2,2,-1,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3139,2024-06-05T18:26:00,54,155,1,1,28,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3140,2024-06-05T13:45:00,39,94,1,3,13,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3141,2024-06-06T09:58:00,54,28,4,3,28,0,0,1,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
3142,2024-06-06T08:34:00,34,165,1,3,8,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3143,2024-06-06T08:24:00,66,25,4,2,41,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3144,2024-06-06T10:01:00,62,52,4,2,38,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3145,2024-06-06T09:43:00,48,28,1,3,22,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3146,2024-06-06T20:09:00,58,58,3,3,28,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3147,2024-06-06T12:08:00,46,83,3,1,22,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3148,2024-06-06T09:33:00,51,41,4,1,25,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3149,2024-06-06T17:49:00,39,28,1,3,15,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3150,2024-06-06T19:35:00,58,19,1,3,34,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
3151,2024-06-06T13:47:00,42,158,2,2,18,0,0,0,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
3152,2024-06-06T21:25:00,33,41,1,2,9,0,1,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3153,2024-06-06T13:43:00,59,31,3,2,35,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3154,2024-06-06T21:14:00,51,181,1,1,25,0,0,1,1,True,,0,no_offer,exploration,0,0.0,False
3155,2024-06-06T18:15:00,49,65,1,1,25,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3156,2024-06-06T08:15:00,41,18,1,3,16,0,0,0,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
3157,2024-06-06T12:02:00,53,98,3,2,29,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3158,2024-06-06T11:46:00,57,50,4,1,32,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3159,2024-06-06T14:42:00,37,59,1,3,13,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3160,2024-06-06T17:57:00,27,112,3,1,3,1,0,1,0,True,,1,banner_loan_standard,exploration,0,-0.01,False
3161,2024-06-07T16:10:00,55,41,2,3,30,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3162,2024-06-07T15:07:00,58,10,4,1,34,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
3163,2024-06-07T13:20:00,61,31,3,2,37,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3164,2024-06-07T15:50:00,58,31,4,1,34,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3165,2024-06-07T13:20:00,34,164,1,3,9,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3166,2024-06-07T15:19:00,42,29,1,3,17,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3167,2024-06-07T15:57:00,56,51,4,1,32,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3168,2024-06-07T21:30:00,58,59,1,1,32,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3169,2024-06-07T09:56:00,61,54,3,3,36,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3170,2024-06-07T21:25:00,55,58,4,3,25,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3171,2024-06-07T17:28:00,31,74,4,3,1,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3172,2024-06-07T13:15:00,55,124,2,1,31,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3173,2024-06-07T11:19:00,60,22,1,1,35,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
3174,2024-06-07T20:53:00,58,111,2,1,32,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3175,2024-06-07T12:21:00,59,59,3,3,33,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3176,2024-06-07T14:22:00,45,32,1,3,15,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3177,2024-06-07T13:27:00,39,121,1,1,15,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3178,2024-06-07T21:52:00,63,33,3,3,39,0,0,0,1,True,,0,no_offer,exploration,0,0.0,False
3179,2024-06-07T08:56:00,43,28,4,1,19,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3180,2024-06-07T15:12:00,27,99,1,3,1,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3181,2024-06-08T17:28:00,64,32,3,3,40,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3182,2024-06-08T10:48:00,39,41,1,2,15,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3183,2024-06-08T18:27:00,33,43,4,1,7,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3184,2024-06-08T19:07:00,55,41,3,3,25,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3185,2024-06-08T14:28:00,40,52,3,3,15,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3186,2024-06-08T11:40:00,62,44,1,2,38,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
3187,2024-06-08T18:57:00,55,91,2,1,31,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
3188,2024-06-08T16:52:00,49,130,4,1,24,0,1,1,0,True,,0,no_offer,exploration,0,0.0,False
